ad_id,page_id,page_name,ad_creative_bodies,ad_delivery_start_time,bylines,ad_snapshot_url,estimated_audience_size_lower,male,female,young,middle,old,delivery_by_region,estimated_audience_size_upper,ad_delivery_stop_time,currency,spend_lower,spend_upper,impressions_lower,impressions_upper,Australian Capital Territory,New South Wales,Northern Territory,Queensland,South Australia,Tasmania,Victoria,Western Australia
3322765531366908,117806591312470,Not Enough,"“We don't want a voice, we have a voice. We don't want a white wash. When it comes to the time. Vote ‘no’ to the referendum. Don't come here and tick a box.” -Auntie Lizzie Jarrett 
#VoteNo",2023-05-21,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=3322765531366908&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.511963,0.482581,1.000001,0,0,"[{'percentage': '1', 'region': 'Queensland'}]",,,AUD,300,399,60000,69999,0,0,0,1,0,0,0,0
737419571496701,117806591312470,Not Enough,“We don't want to be assimilated into a constitution written by white people.” - Adrian Burragubba #VoteNo,2023-05-21,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=737419571496701&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.485078,0.509656,1.000001,0,0,"[{'percentage': '1', 'region': 'Queensland'}]",,,AUD,5000,5999,1000000,,0,0,0,1,0,0,0,0
789871952779152,117806591312470,Not Enough,"“We don't want a voice, we have a voice. We don't want a white wash. When it comes to the time. Vote ‘no’ to the referendum. Don't come here and tick a box.” -Auntie Lizzie Jarrett 
#VoteNo",2023-05-21,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=789871952779152&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.529032,0.46649,1.000002,0,0,"[{'percentage': '9.0E-6', 'region': 'Kosovo'}, {'percentage': '0.999991', 'region': 'New South Wales'}]",,,AUD,700,799,150000,174999,0,0.999991,0,0,0,0,0,0
1598080500714741,117806591312470,Not Enough,“They want to put the colonial constitution on top of the oldest constitution on the planet ... we are sovereign and this is our land. And we deserve better than an advisory body.” - Lidia Thorpe #VoteNo,2023-05-21,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=1598080500714741&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.503113,0.489836,1.000001,0,0,"[{'percentage': '1', 'region': 'Queensland'}]",,2023-06-06,AUD,1000,1499,250000,299999,0,0,0,1,0,0,0,0
3406305309607605,117806591312470,Not Enough,“We don't want to be assimilated into a constitution written by white people.” - Adrian Burragubba #VoteNo,2023-05-21,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=3406305309607605&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.513806,0.481366,1.0,0,0,"[{'percentage': '1.0E-6', 'region': 'Australian Capital Territory'}, {'percentage': '0.999999', 'region': 'New South Wales'}]",,,AUD,9000,9999,1000000,,1.0E-6,0.999999,0,0,0,0,0,0
951893802517155,117806591312470,Not Enough,“They want to put the colonial constitution on top of the oldest constitution on the planet ... we are sovereign and this is our land. And we deserve better than an advisory body.” - Lidia Thorpe #VoteNo,2023-05-21,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=951893802517155&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.542146,0.450969,1.000001,0,0,"[{'percentage': '2.0E-6', 'region': 'New South Wales'}, {'percentage': '2.0E-6', 'region': 'Tasmania'}, {'percentage': '2.0E-6', 'region': 'Western Australia'}, {'percentage': '0.999993', 'region': 'Victoria'}]",,2023-06-06,AUD,2000,2499,500000,599999,0,2.0E-6,0,0,0,2.0E-6,0.999993,2.0E-6
1830151184046703,117806591312470,Not Enough,"“We don't want a voice, we have a voice. We don't want a white wash. When it comes to the time. Vote ‘no’ to the referendum. Don't come here and tick a box.” -Auntie Lizzie Jarrett 
#VoteNo",2023-05-21,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=1830151184046703&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.50363,0.490666,1.0,0,0,"[{'percentage': '1.3E-5', 'region': 'Unknown'}, {'percentage': '0.999987', 'region': 'Victoria'}]",,,AUD,400,499,100000,124999,0,0,0,0,0,0,0.999987,0
3435236026805253,117806591312470,Not Enough,“We don't want to be assimilated into a constitution written by white people.” - Adrian Burragubba #VoteNo,2023-05-21,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=3435236026805253&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.502416,0.492119,0.999999,0,0,"[{'percentage': '2.0E-6', 'region': 'Unknown'}, {'percentage': '5.0E-6', 'region': 'New South Wales'}, {'percentage': '2.0E-6', 'region': 'Tasmania'}, {'percentage': '0.999992', 'region': 'Victoria'}]",,,AUD,9000,9999,1000000,,0,5.0E-6,0,0,0,2.0E-6,0.999992,0
166180783083795,117806591312470,Not Enough,"The Voice is NOT ENOUGH! We want TREATY and SOVEREIGNTY!
#voteno",2023-05-19,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=166180783083795&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.452699,0.539842,1.0,0,0,"[{'percentage': '1', 'region': 'Queensland'}]",,2023-05-20,AUD,0,99,15000,19999,0,0,0,1,0,0,0,0
196028343377956,117806591312470,Not Enough,"The Voice is NOT ENOUGH! We want TREATY and SOVEREIGNTY!
#voteno",2023-05-19,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=196028343377956&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.472024,0.522242,0.999999,0,0,"[{'percentage': '1', 'region': 'South Australia'}]",,2023-05-20,AUD,0,99,8000,8999,0,0,0,0,1,0,0,0
204091712490913,117806591312470,Not Enough,"First Nations Peoples deserve self-determination, reparations, repatriation of stolen goods, and an end to oppressive incarceration and abduction of our children! 'The Voice' only perpetuates and legitimises systems of oppression.
#voteno",2023-05-18,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=204091712490913&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.510831,0.486806,1.0,0,0,"[{'percentage': '1', 'region': 'Western Australia'}]",,2023-05-20,AUD,0,99,2000,2999,0,0,0,0,0,0,0,1
206078088950531,117806591312470,Not Enough,"The Voice is NOT ENOUGH! We want TREATY and SOVEREIGNTY!
#voteno",2023-05-19,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=206078088950531&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.470523,0.521691,1.0,0,0,"[{'percentage': '1', 'region': 'Tasmania'}]",,2023-05-20,AUD,0,99,0,999,0,0,0,0,0,1,0,0
278248084541548,117806591312470,Not Enough,"We've come too far, we've fought too hard to settle for a feckless 'advisory body'. We want TREATY, we want SOVEREIGNTY NOW! #voteno",2023-05-18,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=278248084541548&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.483147,0.511721,0.999998,0,0,"[{'percentage': '1', 'region': 'Queensland'}]",,2023-05-20,AUD,0,99,10000,14999,0,0,0,1,0,0,0,0
625188412826735,117806591312470,Not Enough,"First Nations Peoples deserve self-determination, reparations, repatriation of stolen goods, and an end to oppressive incarceration and abduction of our children! 'The Voice' only perpetuates and legitimises systems of oppression.
#voteno",2023-05-18,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=625188412826735&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.501709,0.494302,1.0,0,0,"[{'percentage': '1', 'region': 'South Australia'}]",,2023-05-20,AUD,0,99,3000,3999,0,0,0,0,1,0,0,0
784802476370344,117806591312470,Not Enough,"We've come too far, we've fought too hard to settle for a feckless 'advisory body'. We want TREATY, we want SOVEREIGNTY NOW! #voteno",2023-05-18,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=784802476370344&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.493845,0.502286,1.0,0,0,"[{'percentage': '1', 'region': 'New South Wales'}]",,2023-05-20,AUD,100,199,25000,29999,0,1,0,0,0,0,0,0
795226611819006,117806591312470,Not Enough,"First Nations Peoples deserve self-determination, reparations, repatriation of stolen goods, and an end to oppressive incarceration and abduction of our children! 'The Voice' only perpetuates and legitimises systems of oppression.
#voteno",2023-05-18,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=795226611819006&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.523705,0.46812,1.0,0,0,"[{'percentage': '1', 'region': 'New South Wales'}]",,2023-05-20,AUD,0,99,1000,1999,0,1,0,0,0,0,0,0
797520415097719,117806591312470,Not Enough,"First Nations Peoples deserve self-determination, reparations, repatriation of stolen goods, and an end to oppressive incarceration and abduction of our children! 'The Voice' only perpetuates and legitimises systems of oppression.
#voteno",2023-05-18,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=797520415097719&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.413049,0.580637,1.0,0,0,"[{'percentage': '1', 'region': 'Queensland'}]",,2023-05-20,AUD,0,99,4000,4999,0,0,0,1,0,0,0,0
897656497993245,117806591312470,Not Enough,"We've come too far, we've fought too hard to settle for a feckless 'advisory body'. We want TREATY, we want SOVEREIGNTY NOW! #voteno",2023-05-18,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=897656497993245&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.523564,0.472569,0.999999,0,0,"[{'percentage': '1', 'region': 'Victoria'}]",,2023-05-20,AUD,100,199,25000,29999,0,0,0,0,0,0,1,0
928439485057607,117806591312470,Not Enough,"We've come too far, we've fought too hard to settle for a feckless 'advisory body'. We want TREATY, we want SOVEREIGNTY NOW! #voteno",2023-05-18,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=928439485057607&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.488187,0.508168,0.999999,0,0,"[{'percentage': '1', 'region': 'Western Australia'}]",,2023-05-20,AUD,0,99,15000,19999,0,0,0,0,0,0,0,1
960703005126998,117806591312470,Not Enough,"First Nations Peoples deserve self-determination, reparations, repatriation of stolen goods, and an end to oppressive incarceration and abduction of our children! 'The Voice' only perpetuates and legitimises systems of oppression.
#voteno",2023-05-18,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=960703005126998&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.539052,0.454545,0.999999,0,0,"[{'percentage': '1', 'region': 'Queensland'}]",,2023-05-20,AUD,0,99,0,999,0,0,0,1,0,0,0,0
1012511189712115,117806591312470,Not Enough,"The Voice is NOT ENOUGH! We want TREATY and SOVEREIGNTY!
#voteno",2023-05-19,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=1012511189712115&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.471622,0.52352,1.0,0,0,"[{'percentage': '1', 'region': 'Victoria'}]",,2023-05-20,AUD,0,99,25000,29999,0,0,0,0,0,0,1,0
1031904277773719,117806591312470,Not Enough,"First Nations Peoples deserve self-determination, reparations, repatriation of stolen goods, and an end to oppressive incarceration and abduction of our children! 'The Voice' only perpetuates and legitimises systems of oppression.
#voteno",2023-05-18,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=1031904277773719&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.480895,0.51631,1.000001,0,0,"[{'percentage': '1', 'region': 'Western Australia'}]",,2023-05-20,AUD,0,99,1000,1999,0,0,0,0,0,0,0,1
1549197395604837,117806591312470,Not Enough,"First Nations Peoples deserve self-determination, reparations, repatriation of stolen goods, and an end to oppressive incarceration and abduction of our children! 'The Voice' only perpetuates and legitimises systems of oppression.
#voteno",2023-05-18,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=1549197395604837&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.484972,0.510973,1.000001,0,0,"[{'percentage': '1', 'region': 'Victoria'}]",,2023-05-20,AUD,0,99,10000,14999,0,0,0,0,0,0,1,0
1677196489408343,117806591312470,Not Enough,"First Nations Peoples deserve self-determination, reparations, repatriation of stolen goods, and an end to oppressive incarceration and abduction of our children! 'The Voice' only perpetuates and legitimises systems of oppression.
#voteno",2023-05-18,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=1677196489408343&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.463822,0.533395,1.0,0,0,"[{'percentage': '1', 'region': 'Tasmania'}]",,2023-05-20,AUD,0,99,1000,1999,0,0,0,0,0,1,0,0
1685227348608094,117806591312470,Not Enough,"First Nations Peoples deserve self-determination, reparations, repatriation of stolen goods, and an end to oppressive incarceration and abduction of our children! 'The Voice' only perpetuates and legitimises systems of oppression.
#voteno",2023-05-18,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=1685227348608094&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.486725,0.513275,1.0,0,0,"[{'percentage': '1', 'region': 'Tasmania'}]",,2023-05-20,AUD,0,99,0,999,0,0,0,0,0,1,0,0
1931894300496345,117806591312470,Not Enough,"First Nations Peoples deserve self-determination, reparations, repatriation of stolen goods, and an end to oppressive incarceration and abduction of our children! 'The Voice' only perpetuates and legitimises systems of oppression.
#voteno",2023-05-18,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=1931894300496345&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.488901,0.507078,1.0,0,0,"[{'percentage': '1', 'region': 'New South Wales'}]",,2023-05-20,AUD,0,99,10000,14999,0,1,0,0,0,0,0,0
2258286861040228,117806591312470,Not Enough,"The Voice is NOT ENOUGH! We want TREATY and SOVEREIGNTY!
#voteno",2023-05-19,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=2258286861040228&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.504853,0.490163,1.0,0,0,"[{'percentage': '1', 'region': 'New South Wales'}]",,2023-05-20,AUD,100,199,30000,34999,0,1,0,0,0,0,0,0
2287128428151463,117806591312470,Not Enough,"We've come too far, we've fought too hard to settle for a feckless 'advisory body'. We want TREATY, we want SOVEREIGNTY NOW! #voteno",2023-05-18,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=2287128428151463&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.52368,0.471629,1.0,0,0,"[{'percentage': '1', 'region': 'South Australia'}]",,2023-05-20,AUD,0,99,10000,14999,0,0,0,0,1,0,0,0
