Ad_id,Advertiser,Classification,Text
1476658842855730,102329728050606,other,"It's time that we recognise Aboriginal and Torres Strait Islander people in our Constitution through an Indigenous Voice. 
It's time for both symbolic and practical change.

It's time for Australia to say #YES! It's time that we recognise Aboriginal and Torres Strait Islander people in our Constitution through an Indigenous Voice. 
It's time for both symbolic and practical change.

It's time for Australia to say #YES! It's time that we recognise Aboriginal and Torres Strait Islander people in our Constitution through an Indigenous Voice. 
It's time for both symbolic and practical change.

It's time for Australia to say #YES!"
1340945556680804,102329728050606,Voice to Parliament,"Follow us on our social media and join the campaign for constitutional recognition of Aboriginal and Torres Strait Islander people through a Voice to Parliament.

#referendum2023 #constitutionalrecognition #yes #itstime"
2962557894052827,102329728050606,Voice to Parliament,"We've developed a simple resource to explain why a referendum on Indigenous constitutional recognition through a Voice to Parliament is fair, practical and a way of bringing the country together.
Australia is ready. It's time to say #YES. We've developed a simple resource to explain why a referendum on Indigenous constitutional recognition through a Voice to Parliament is fair, practical and a way of bringing the country together.
Australia is ready. It's time to say #YES. We've developed a simple resource to explain why a referendum on Indigenous constitutional recognition through a Voice to Parliament is fair, practical and a way of bringing the country together.
Australia is ready. It's time to say #YES. We've developed a simple resource to explain why a referendum on Indigenous constitutional recognition through a Voice to Parliament is fair, practical and a way of bringing the country together.
Australia is ready. It's time to say #YES."
2990413077929255,102329728050606,other,"Constitutional recognition through a Voice. It's safe. It's practical. It's right.
It's time.

#referendum2023 #ConstitutionalRecognition #itstime #YES
fromtheheart.com.au"
666424111592318,102329728050606,Voice to Parliament,"Indigenous people across Australia have come together to ask to have more of a say about only the laws that directly affect them. It's time that we listen to our Indigenous communities, not the out of touch Canberra politicians and bureaucrats. It's time for Australia to say #YES to better Indigenous outcomes.

#referendum2023 #ConstitutionalRecognition #itstime"
3372723196387503,102329728050606,Voice to Parliament,"From the Heart is the campaign for constitutional recognition of Aboriginal and Torres Strait Islander people through a Voice to Parliament. It's time for better Indigenous outcomes and constitutional recognition. 

#referendum2023 #ConstitutionalRecognition #itstime"
860122198747691,102329728050606,other,The Australian people are ready for constitutional recognition through a Voice. Be part of the change and join our campaign now. #YES
448296190606264,102329728050606,Voice to Parliament,"We've developed a simple resource to explain why a referendum on Indigenous constitutional recognition through a Voice to Parliament is fair, practical and a way of bringing the country together.
Australia is ready. It's time to say #YES. We've developed a simple resource to explain why a referendum on Indigenous constitutional recognition through a Voice to Parliament is fair, practical and a way of bringing the country together.
Australia is ready. It's time to say #YES. We've developed a simple resource to explain why a referendum on Indigenous constitutional recognition through a Voice to Parliament is fair, practical and a way of bringing the country together.
Australia is ready. It's time to say #YES."
581160097430407,104180525925926,other,"The proposed Voice is a direct threat to our democracy and the Constitution.

This referendum divides Australians by race, gives one small group of Australians an extra say over Parliament and the Government, and will cost the earth.

And to top it off, the dangerous and divisive Voice is a “first step” towards Treaty and “agreement making”.

That could mean reparations, a “black parliament”, and oversight of executive government and the public service. 

Meanwhile there’s a crime crisis in Alice Springs, along with an energy and cost of living crisis that’s just going to get worse.

It’s not right and it’s not fair.

But you can help fight back now by signing this pledge, telling Anthony Albanese you’ll vote ‘NO!’.

The referendum is coming – and those driving a divided Australia are already off and running.

So it’s urgent to take action now to oppose it.

Get your name on this pledge today to fight for our nation so it’s fair and free for ALL Australians!"
780710876848915,104180525925926,other,"The proposed Voice is a direct threat to our democracy and the Constitution.

This referendum divides Australians by race, gives one small group of Australians an extra say over Parliament and the Government, and will cost the earth.

And to top it off, the dangerous and divisive Voice is a “first step” towards Treaty and “agreement making”.

That could mean reparations, a “black parliament”, and oversight of executive government and the public service. 

Meanwhile there’s a crime crisis in Alice Springs, along with an energy and cost of living crisis that’s just going to get worse.

It’s not right and it’s not fair.

But you can help fight back now by signing this pledge, telling Anthony Albanese you’ll vote ‘NO!’.

The referendum is coming – and those driving a divided Australia are already off and running.

So it’s urgent to take action now to oppose it.

Get your name on this pledge today to fight for our nation so it’s fair and free for ALL Australians!"
785298656627634,104180525925926,other,"The proposed Voice is a direct threat to our democracy and the Constitution.

This referendum divides Australians by race, gives one small group of Australians an extra say over Parliament and the Government, and will cost the earth.

And to top it off, the dangerous and divisive Voice is a “first step” towards Treaty and “agreement making”.

That could mean reparations, a “black parliament”, and oversight of executive government and the public service. 

Meanwhile there’s a crime crisis in Alice Springs, along with an energy and cost of living crisis that’s just going to get worse.

It’s not right and it’s not fair.

But you can help fight back now by signing this pledge, telling Anthony Albanese you’ll vote ‘NO!’.

The referendum is coming – and those driving a divided Australia are already off and running.

So it’s urgent to take action now to oppose it.

Get your name on this pledge today to fight for our nation so it’s fair and free for ALL Australians!"
786189273248544,104180525925926,other,"The proposed Voice is a direct threat to our democracy and the Constitution.

This referendum divides Australians by race, gives one small group of Australians an extra say over Parliament and the Government, and will cost the earth.

And to top it off, the dangerous and divisive Voice is a “first step” towards Treaty and “agreement making”.

That could mean reparations, a “black parliament”, and oversight of executive government and the public service. 

Meanwhile there’s a crime crisis in Alice Springs, along with an energy and cost of living crisis that’s just going to get worse.

It’s not right and it’s not fair.

But you can help fight back now by signing this pledge, telling Anthony Albanese you’ll vote ‘NO!’.

The referendum is coming – and those driving a divided Australia are already off and running.

So it’s urgent to take action now to oppose it.

Get your name on this pledge today to fight for our nation so it’s fair and free for ALL Australians!"
792684259063748,104180525925926,other,"The proposed Voice is a direct threat to our democracy and the Constitution.

This referendum divides Australians by race, gives one small group of Australians an extra say over Parliament and the Government, and will cost the earth.

And to top it off, the dangerous and divisive Voice is a “first step” towards Treaty and “agreement making”.

That could mean reparations, a “black parliament”, and oversight of executive government and the public service. 

Meanwhile there’s a crime crisis in Alice Springs, along with an energy and cost of living crisis that’s just going to get worse.

It’s not right and it’s not fair.

But you can help fight back now by signing this pledge, telling Anthony Albanese you’ll vote ‘NO!’.

The referendum is coming – and those driving a divided Australia are already off and running.

So it’s urgent to take action now to oppose it.

Get your name on this pledge today to fight for our nation so it’s fair and free for ALL Australians!"
796128065570106,104180525925926,other,"The proposed Voice is a direct threat to our democracy and the Constitution.

This referendum divides Australians by race, gives one small group of Australians an extra say over Parliament and the Government, and will cost the earth.

And to top it off, the dangerous and divisive Voice is a “first step” towards Treaty and “agreement making”.

That could mean reparations, a “black parliament”, and oversight of executive government and the public service. 

Meanwhile there’s a crime crisis in Alice Springs, along with an energy and cost of living crisis that’s just going to get worse.

It’s not right and it’s not fair.

But you can help fight back now by signing this pledge, telling Anthony Albanese you’ll vote ‘NO!’.

The referendum is coming – and those driving a divided Australia are already off and running.

So it’s urgent to take action now to oppose it.

Get your name on this pledge today to fight for our nation so it’s fair and free for ALL Australians!"
801758618121701,104180525925926,other,"The proposed Voice is a direct threat to our democracy and the Constitution.

This referendum divides Australians by race, gives one small group of Australians an extra say over Parliament and the Government, and will cost the earth.

And to top it off, the dangerous and divisive Voice is a “first step” towards Treaty and “agreement making”.

That could mean reparations, a “black parliament”, and oversight of executive government and the public service. 

Meanwhile there’s a crime crisis in Alice Springs, along with an energy and cost of living crisis that’s just going to get worse.

It’s not right and it’s not fair.

But you can help fight back now by signing this pledge, telling Anthony Albanese you’ll vote ‘NO!’.

The referendum is coming – and those driving a divided Australia are already off and running.

So it’s urgent to take action now to oppose it.

Get your name on this pledge today to fight for our nation so it’s fair and free for ALL Australians!"
806016481044464,104180525925926,other,"The proposed Voice is a direct threat to our democracy and the Constitution.

This referendum divides Australians by race, gives one small group of Australians an extra say over Parliament and the Government, and will cost the earth.

And to top it off, the dangerous and divisive Voice is a “first step” towards Treaty and “agreement making”.

That could mean reparations, a “black parliament”, and oversight of executive government and the public service. 

Meanwhile there’s a crime crisis in Alice Springs, along with an energy and cost of living crisis that’s just going to get worse.

It’s not right and it’s not fair.

But you can help fight back now by signing this pledge, telling Anthony Albanese you’ll vote ‘NO!’.

The referendum is coming – and those driving a divided Australia are already off and running.

So it’s urgent to take action now to oppose it.

Get your name on this pledge today to fight for our nation so it’s fair and free for ALL Australians!"
810286350612192,104180525925926,other,"The proposed Voice is a direct threat to our democracy and the Constitution.

This referendum divides Australians by race, gives one small group of Australians an extra say over Parliament and the Government, and will cost the earth.

And to top it off, the dangerous and divisive Voice is a “first step” towards Treaty and “agreement making”.

That could mean reparations, a “black parliament”, and oversight of executive government and the public service. 

Meanwhile there’s a crime crisis in Alice Springs, along with an energy and cost of living crisis that’s just going to get worse.

It’s not right and it’s not fair.

But you can help fight back now by signing this pledge, telling Anthony Albanese you’ll vote ‘NO!’.

The referendum is coming – and those driving a divided Australia are already off and running.

So it’s urgent to take action now to oppose it.

Get your name on this pledge today to fight for our nation so it’s fair and free for ALL Australians!"
848977353510976,104180525925926,other,"The proposed Voice is a direct threat to our democracy and the Constitution.

This referendum divides Australians by race, gives one small group of Australians an extra say over Parliament and the Government, and will cost the earth.

And to top it off, the dangerous and divisive Voice is a “first step” towards Treaty and “agreement making”.

That could mean reparations, a “black parliament”, and oversight of executive government and the public service. 

Meanwhile there’s a crime crisis in Alice Springs, along with an energy and cost of living crisis that’s just going to get worse.

It’s not right and it’s not fair.

But you can help fight back now by signing this pledge, telling Anthony Albanese you’ll vote ‘NO!’.

The referendum is coming – and those driving a divided Australia are already off and running.

So it’s urgent to take action now to oppose it.

Get your name on this pledge today to fight for our nation so it’s fair and free for ALL Australians!"
1004654600969931,104180525925926,other,"The proposed Voice is a direct threat to our democracy and the Constitution.

This referendum divides Australians by race, gives one small group of Australians an extra say over Parliament and the Government, and will cost the earth.

And to top it off, the dangerous and divisive Voice is a “first step” towards Treaty and “agreement making”.

That could mean reparations, a “black parliament”, and oversight of executive government and the public service. 

Meanwhile there’s a crime crisis in Alice Springs, along with an energy and cost of living crisis that’s just going to get worse.

It’s not right and it’s not fair.

But you can help fight back now by signing this pledge, telling Anthony Albanese you’ll vote ‘NO!’.

The referendum is coming – and those driving a divided Australia are already off and running.

So it’s urgent to take action now to oppose it.

Get your name on this pledge today to fight for our nation so it’s fair and free for ALL Australians!"
1303725070251936,104180525925926,other,"The proposed Voice is a direct threat to our democracy and the Constitution.

This referendum divides Australians by race, gives one small group of Australians an extra say over Parliament and the Government, and will cost the earth.

And to top it off, the dangerous and divisive Voice is a “first step” towards Treaty and “agreement making”.

That could mean reparations, a “black parliament”, and oversight of executive government and the public service.

Meanwhile there’s a crime crisis in Alice Springs, along with an energy and cost of living crisis that’s just going to get worse.

It’s not right and it’s not fair.

But you can help fight back now by signing this pledge, telling Anthony Albanese you’ll vote ‘NO!’.

The referendum is coming – and those driving a divided Australia are already off and running.

So it’s urgent to take action now to oppose it.

Get your name on this pledge today to fight for our nation so it’s fair and free for ALL Australians!"
3400893813496110,104180525925926,other,"The proposed Voice is a direct threat to our democracy and the Constitution.

This referendum divides Australians by race, gives one small group of Australians an extra say over Parliament and the Government, and will cost the earth.

And to top it off, the dangerous and divisive Voice is a “first step” towards Treaty and “agreement making”.

That could mean reparations, a “black parliament”, and oversight of executive government and the public service. 

Meanwhile there’s a crime crisis in Alice Springs, along with an energy and cost of living crisis that’s just going to get worse.

It’s not right and it’s not fair.

But you can help fight back now by signing this pledge, telling Anthony Albanese you’ll vote ‘NO!’.

The referendum is coming – and those driving a divided Australia are already off and running.

So it’s urgent to take action now to oppose it.

Get your name on this pledge today to fight for our nation so it’s fair and free for ALL Australians!"
6637210962997033,104180525925926,other,"The proposed Voice is a direct threat to our democracy and the Constitution.

This referendum divides Australians by race, gives one small group of Australians an extra say over Parliament and the Government, and will cost the earth.

And to top it off, the dangerous and divisive Voice is a “first step” towards Treaty and “agreement making”.

That could mean reparations, a “black parliament”, and oversight of executive government and the public service. 

Meanwhile there’s a crime crisis in Alice Springs, along with an energy and cost of living crisis that’s just going to get worse.

It’s not right and it’s not fair.

But you can help fight back now by signing this pledge, telling Anthony Albanese you’ll vote ‘NO!’.

The referendum is coming – and those driving a divided Australia are already off and running.

So it’s urgent to take action now to oppose it.

Get your name on this pledge today to fight for our nation so it’s fair and free for ALL Australians!"
1231229507564953,104180525925926,other,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity."
1660547521079658,104180525925926,other,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity."
726320042593826,104180525925926,other,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity."
782690963359789,104180525925926,other,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity."
808325800608718,104180525925926,other,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity."
816334466835622,104180525925926,other,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity."
957341635602496,104180525925926,other,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity."
765697608631665,104180525925926,other,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity."
1733429213752382,104180525925926,other,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity."
147880681643583,104180525925926,other,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity."
805850087920751,104180525925926,other,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity."
199672522705689,104180525925926,other,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity."
926762591729319,104180525925926,other,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity."
3128461854129195,104180525925926,other,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity."
3550020241991417,104180525925926,other,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity."
784016756588221,104180525925926,other,"🇦🇺💔 Your Australia is at a crossroads. A referendum threatens to rewrite your Constitution with the divisive Voice, risking a future where Australians are forever divided by race. But that's not the Australia you know. YOU stand for an Australia that is ""one and free"", just like our National Anthem proclaims.

🤝🇦🇺 But YOU can make a difference. It’s time to champion a Constitution that values every Aussie equally, regardless of race. Your generous donation can help meet a crucial $500,000 target. 

By giving today, your voice will be front and centre to say every Australian is equal before the law.

📢👥 Your gift will:
• Power impactful 'no' ads on TV and social media.
• Equip and mobilise dedicated 'no' campaign volunteers.
• Enable live calls and direct mail to millions of households.
• Bring about election day materials for thousands of polling places.
• Ensure the distribution of persuasive ‘how-to-vote NO!’ cards on referendum day.

⏰🇦🇺 This is YOUR chance to protect your nation from division. By standing against the Voice, you’ll secure a united Australia for future generations."
1288299038473577,104180525925926,other,"🇦🇺💔 Your Australia is at a crossroads. A referendum threatens to rewrite your Constitution with the divisive Voice, risking a future where Australians are forever divided by race. But that's not the Australia you know. YOU stand for an Australia that is ""one and free"", just like our National Anthem proclaims.

🤝🇦🇺 But YOU can make a difference. It’s time to champion a Constitution that values every Aussie equally, regardless of race. Your generous donation can help meet a crucial $500,000 target. 

By giving today, your voice will be front and centre to say every Australian is equal before the law.

📢👥 Your gift will:
•	Power impactful 'no' ads on TV and social media.
•	Equip and mobilise dedicated 'no' campaign volunteers.
•	Enable live calls and direct mail to millions of households.
•	Bring about election day materials for thousands of polling places.
•	Ensure the distribution of persuasive ‘how-to-vote NO!’ cards on referendum day.

⏰🇦🇺 This is YOUR chance to protect your nation from division. By standing against the Voice, you’ll secure a united Australia for future generations."
6269342146452982,104180525925926,other,"🇦🇺💔 Your Australia is at a crossroads. A referendum threatens to rewrite your Constitution with the divisive Voice, risking a future where Australians are forever divided by race. But that's not the Australia you know. YOU stand for an Australia that is ""one and free"", just like our National Anthem proclaims.

🤝🇦🇺 But YOU can make a difference. It’s time to champion a Constitution that values every Aussie equally, regardless of race. Your generous donation can help meet a crucial $500,000 target. 

By giving today, your voice will be front and centre to say every Australian is equal before the law.

📢👥 Your gift will:
• Power impactful 'no' ads on TV and social media.
• Equip and mobilise dedicated 'no' campaign volunteers.
• Enable live calls and direct mail to millions of households.
• Bring about election day materials for thousands of polling places.
• Ensure the distribution of persuasive ‘how-to-vote NO!’ cards on referendum day.

⏰🇦🇺 This is YOUR chance to protect your nation from division. By standing against the Voice, you’ll secure a united Australia for future generations."
1613309492507511,104180525925926,other,"The proposed Voice is a direct threat to our democracy and the Constitution.

This referendum divides Australians by race, gives one small group of Australians an extra say over Parliament and the Government, and will cost the earth.

And to top it off, the dangerous and divisive Voice is a “first step” towards Treaty and “agreement making”.

That could mean reparations, a “black parliament”, and oversight of executive government and the public service. 

Meanwhile there’s a crime crisis in Alice Springs, along with an energy and cost of living crisis that’s just going to get worse.

It’s not right and it’s not fair.

But you can help fight back now by signing this pledge, telling Anthony Albanese you’ll vote ‘NO!’.

The referendum is coming – and those driving a divided Australia are already off and running.

So it’s urgent to take action now to oppose it.

Get your name on this pledge today to fight for our nation so it’s fair and free for ALL Australians!"
119128524534358,104180525925926,other,"The proposed Voice is a direct threat to our democracy and the Constitution.

This referendum divides Australians by race, gives one small group of Australians an extra say over Parliament and the Government, and will cost the earth.

And to top it off, the dangerous and divisive Voice is a “first step” towards Treaty and “agreement making”.

That could mean reparations, a “black parliament”, and oversight of executive government and the public service. 

Meanwhile there’s a crime crisis in Alice Springs, along with an energy and cost of living crisis that’s just going to get worse.

It’s not right and it’s not fair.

But you can help fight back now by signing this pledge, telling Anthony Albanese you’ll vote ‘NO!’.

The referendum is coming – and those driving a divided Australia are already off and running.

So it’s urgent to take action now to oppose it.

Get your name on this pledge today to fight for our nation so it’s fair and free for ALL Australians!"
3480948075460255,104180525925926,other,"Like a majority of his state, Queensland's alternative premier David Crisafulli is a hard NO on the divisive Voice. #VoteNoAustralia

""This is the first time I have waded into an issue at another level of government … I have done so because I am mindful that I am in a leadership position and it is important I put my views across""

“I think every Australian wants to know that their parliament, people who are elected, ultimately can be held accountable and if there’s a body that could override that, then that is a big risk.”"
1927769480942991,104180525925926,other,"Like a majority of his state, Queensland's alternative premier David Crisafulli is a hard NO on the divisive Voice. #VoteNoAustralia

""This is the first time I have waded into an issue at another level of government … I have done so because I am mindful that I am in a leadership position and it is important I put my views across""

“I think every Australian wants to know that their parliament, people who are elected, ultimately can be held accountable and if there’s a body that could override that, then that is a big risk.”"
771153497921828,104180525925926,other,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity."
795984058809217,104180525925926,other,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity."
1876544762725895,104180525925926,other,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity."
